date,YearWeek,Date2,keyword,search_demand,Brand
2011-09-25,201138,2011-09-19,/m/02zs4,69,Ford Motor Company
2011-10-02,201139,2011-09-26,/m/02zs4,65,Ford Motor Company
2011-10-09,201140,2011-10-03,/m/02zs4,59,Ford Motor Company
2011-10-16,201141,2011-10-10,/m/02zs4,67,Ford Motor Company
2011-10-23,201142,2011-10-17,/m/02zs4,71,Ford Motor Company
2011-10-30,201143,2011-10-24,/m/02zs4,63,Ford Motor Company
2011-11-06,201144,2011-10-31,/m/02zs4,64,Ford Motor Company
2011-11-13,201145,2011-11-07,/m/02zs4,62,Ford Motor Company
2011-11-20,201146,2011-11-14,/m/02zs4,54,Ford Motor Company
2011-11-27,201147,2011-11-21,/m/02zs4,57,Ford Motor Company
2011-12-04,201148,2011-11-28,/m/02zs4,59,Ford Motor Company
2011-12-11,201149,2011-12-05,/m/02zs4,56,Ford Motor Company
2011-12-18,201150,2011-12-12,/m/02zs4,52,Ford Motor Company
2011-12-25,201151,2011-12-19,/m/02zs4,59,Ford Motor Company
2012-01-01,201252,2012-12-24,/m/02zs4,63,Ford Motor Company
2012-01-08,201201,2012-01-02,/m/02zs4,70,Ford Motor Company
2012-01-15,201202,2012-01-09,/m/02zs4,71,Ford Motor Company
2012-01-22,201203,2012-01-16,/m/02zs4,71,Ford Motor Company
2012-01-29,201204,2012-01-23,/m/02zs4,64,Ford Motor Company
2012-02-05,201205,2012-01-30,/m/02zs4,71,Ford Motor Company
2012-02-12,201206,2012-02-06,/m/02zs4,64,Ford Motor Company
2012-02-19,201207,2012-02-13,/m/02zs4,68,Ford Motor Company
2012-02-26,201208,2012-02-20,/m/02zs4,61,Ford Motor Company
2012-03-04,201209,2012-02-27,/m/02zs4,62,Ford Motor Company
2012-03-11,201210,2012-03-05,/m/02zs4,71,Ford Motor Company
2012-03-18,201211,2012-03-12,/m/02zs4,59,Ford Motor Company
2012-03-25,201212,2012-03-19,/m/02zs4,58,Ford Motor Company
2012-04-01,201213,2012-03-26,/m/02zs4,58,Ford Motor Company
2012-04-08,201214,2012-04-02,/m/02zs4,54,Ford Motor Company
2012-04-15,201215,2012-04-09,/m/02zs4,61,Ford Motor Company
2012-04-22,201216,2012-04-16,/m/02zs4,62,Ford Motor Company
2012-04-29,201217,2012-04-23,/m/02zs4,56,Ford Motor Company
2012-05-06,201218,2012-04-30,/m/02zs4,56,Ford Motor Company
2012-05-13,201219,2012-05-07,/m/02zs4,52,Ford Motor Company
2012-05-20,201220,2012-05-14,/m/02zs4,61,Ford Motor Company
2012-05-27,201221,2012-05-21,/m/02zs4,53,Ford Motor Company
2012-06-03,201222,2012-05-28,/m/02zs4,52,Ford Motor Company
2012-06-10,201223,2012-06-04,/m/02zs4,52,Ford Motor Company
2012-06-17,201224,2012-06-11,/m/02zs4,55,Ford Motor Company
2012-06-24,201225,2012-06-18,/m/02zs4,54,Ford Motor Company
2012-07-01,201226,2012-06-25,/m/02zs4,53,Ford Motor Company
2012-07-08,201227,2012-07-02,/m/02zs4,57,Ford Motor Company
2012-07-15,201228,2012-07-09,/m/02zs4,58,Ford Motor Company
2012-07-22,201229,2012-07-16,/m/02zs4,63,Ford Motor Company
2012-07-29,201230,2012-07-23,/m/02zs4,49,Ford Motor Company
2012-08-05,201231,2012-07-30,/m/02zs4,56,Ford Motor Company
2012-08-12,201232,2012-08-06,/m/02zs4,67,Ford Motor Company
2012-08-19,201233,2012-08-13,/m/02zs4,57,Ford Motor Company
2012-08-26,201234,2012-08-20,/m/02zs4,57,Ford Motor Company
2012-09-02,201235,2012-08-27,/m/02zs4,61,Ford Motor Company
2012-09-09,201236,2012-09-03,/m/02zs4,56,Ford Motor Company
2012-09-16,201237,2012-09-10,/m/02zs4,59,Ford Motor Company
2012-09-23,201238,2012-09-17,/m/02zs4,56,Ford Motor Company
2012-09-30,201239,2012-09-24,/m/02zs4,51,Ford Motor Company
2012-10-07,201240,2012-10-01,/m/02zs4,60,Ford Motor Company
2012-10-14,201241,2012-10-08,/m/02zs4,60,Ford Motor Company
2012-10-21,201242,2012-10-15,/m/02zs4,82,Ford Motor Company
2012-10-28,201243,2012-10-22,/m/02zs4,66,Ford Motor Company
2012-11-04,201244,2012-10-29,/m/02zs4,71,Ford Motor Company
2012-11-11,201245,2012-11-05,/m/02zs4,53,Ford Motor Company
2012-11-18,201246,2012-11-12,/m/02zs4,51,Ford Motor Company
2012-11-25,201247,2012-11-19,/m/02zs4,53,Ford Motor Company
2012-12-02,201248,2012-11-26,/m/02zs4,57,Ford Motor Company
2012-12-09,201249,2012-12-03,/m/02zs4,57,Ford Motor Company
2012-12-16,201250,2012-12-10,/m/02zs4,51,Ford Motor Company
2012-12-23,201251,2012-12-17,/m/02zs4,50,Ford Motor Company
2012-12-30,201252,2012-12-24,/m/02zs4,63,Ford Motor Company
2013-01-06,201301,2012-12-31,/m/02zs4,60,Ford Motor Company
2013-01-13,201302,2013-01-07,/m/02zs4,68,Ford Motor Company
2013-01-20,201303,2013-01-14,/m/02zs4,63,Ford Motor Company
2013-01-27,201304,2013-01-21,/m/02zs4,66,Ford Motor Company
2013-02-03,201305,2013-01-28,/m/02zs4,61,Ford Motor Company
2013-02-10,201306,2013-02-04,/m/02zs4,58,Ford Motor Company
2013-02-17,201307,2013-02-11,/m/02zs4,66,Ford Motor Company
2013-02-24,201308,2013-02-18,/m/02zs4,62,Ford Motor Company
2013-03-03,201309,2013-02-25,/m/02zs4,66,Ford Motor Company
2013-03-10,201310,2013-03-04,/m/02zs4,62,Ford Motor Company
2013-03-17,201311,2013-03-11,/m/02zs4,60,Ford Motor Company
2013-03-24,201312,2013-03-18,/m/02zs4,100,Ford Motor Company
2013-03-31,201313,2013-03-25,/m/02zs4,59,Ford Motor Company
2013-04-07,201314,2013-04-01,/m/02zs4,59,Ford Motor Company
2013-04-14,201315,2013-04-08,/m/02zs4,58,Ford Motor Company
2013-04-21,201316,2013-04-15,/m/02zs4,62,Ford Motor Company
2013-04-28,201317,2013-04-22,/m/02zs4,59,Ford Motor Company
2013-05-05,201318,2013-04-29,/m/02zs4,57,Ford Motor Company
2013-05-12,201319,2013-05-06,/m/02zs4,57,Ford Motor Company
2013-05-19,201320,2013-05-13,/m/02zs4,68,Ford Motor Company
2013-05-26,201321,2013-05-20,/m/02zs4,63,Ford Motor Company
2013-06-02,201322,2013-05-27,/m/02zs4,56,Ford Motor Company
2013-06-09,201323,2013-06-03,/m/02zs4,56,Ford Motor Company
2013-06-16,201324,2013-06-10,/m/02zs4,60,Ford Motor Company
2013-06-23,201325,2013-06-17,/m/02zs4,59,Ford Motor Company
2013-06-30,201326,2013-06-24,/m/02zs4,59,Ford Motor Company
2013-07-07,201327,2013-07-01,/m/02zs4,62,Ford Motor Company
2013-07-14,201328,2013-07-08,/m/02zs4,58,Ford Motor Company
2013-07-21,201329,2013-07-15,/m/02zs4,65,Ford Motor Company
2013-07-28,201330,2013-07-22,/m/02zs4,60,Ford Motor Company
2013-08-04,201331,2013-07-29,/m/02zs4,61,Ford Motor Company
2013-08-11,201332,2013-08-05,/m/02zs4,59,Ford Motor Company
2013-08-18,201333,2013-08-12,/m/02zs4,56,Ford Motor Company
2013-08-25,201334,2013-08-19,/m/02zs4,58,Ford Motor Company
2013-09-01,201335,2013-08-26,/m/02zs4,58,Ford Motor Company
2013-09-08,201336,2013-09-02,/m/02zs4,55,Ford Motor Company
2013-09-15,201337,2013-09-09,/m/02zs4,60,Ford Motor Company
2013-09-22,201338,2013-09-16,/m/02zs4,56,Ford Motor Company
2013-09-29,201339,2013-09-23,/m/02zs4,60,Ford Motor Company
2013-10-06,201340,2013-09-30,/m/02zs4,55,Ford Motor Company
2013-10-13,201341,2013-10-07,/m/02zs4,56,Ford Motor Company
2013-10-20,201342,2013-10-14,/m/02zs4,59,Ford Motor Company
2013-10-27,201343,2013-10-21,/m/02zs4,60,Ford Motor Company
2013-11-03,201344,2013-10-28,/m/02zs4,64,Ford Motor Company
2013-11-10,201345,2013-11-04,/m/02zs4,64,Ford Motor Company
2013-11-17,201346,2013-11-11,/m/02zs4,63,Ford Motor Company
2013-11-24,201347,2013-11-18,/m/02zs4,51,Ford Motor Company
2013-12-01,201348,2013-11-25,/m/02zs4,64,Ford Motor Company
2013-12-08,201349,2013-12-02,/m/02zs4,58,Ford Motor Company
2013-12-15,201350,2013-12-09,/m/02zs4,56,Ford Motor Company
2013-12-22,201351,2013-12-16,/m/02zs4,52,Ford Motor Company
2013-12-29,201352,2013-12-23,/m/02zs4,54,Ford Motor Company
2014-01-05,201401,2013-12-30,/m/02zs4,65,Ford Motor Company
2014-01-12,201402,2014-01-06,/m/02zs4,61,Ford Motor Company
2014-01-19,201403,2014-01-13,/m/02zs4,61,Ford Motor Company
2014-01-26,201404,2014-01-20,/m/02zs4,67,Ford Motor Company
2014-02-02,201405,2014-01-27,/m/02zs4,64,Ford Motor Company
2014-02-09,201406,2014-02-03,/m/02zs4,56,Ford Motor Company
2014-02-16,201407,2014-02-10,/m/02zs4,58,Ford Motor Company
2014-02-23,201408,2014-02-17,/m/02zs4,55,Ford Motor Company
2014-03-02,201409,2014-02-24,/m/02zs4,58,Ford Motor Company
2014-03-09,201410,2014-03-03,/m/02zs4,58,Ford Motor Company
2014-03-16,201411,2014-03-10,/m/02zs4,59,Ford Motor Company
2014-03-23,201412,2014-03-17,/m/02zs4,59,Ford Motor Company
2014-03-30,201413,2014-03-24,/m/02zs4,66,Ford Motor Company
2014-04-06,201414,2014-03-31,/m/02zs4,56,Ford Motor Company
2014-04-13,201415,2014-04-07,/m/02zs4,53,Ford Motor Company
2014-04-20,201416,2014-04-14,/m/02zs4,59,Ford Motor Company
2014-04-27,201417,2014-04-21,/m/02zs4,56,Ford Motor Company
2014-05-04,201418,2014-04-28,/m/02zs4,54,Ford Motor Company
2014-05-11,201419,2014-05-05,/m/02zs4,56,Ford Motor Company
2014-05-18,201420,2014-05-12,/m/02zs4,56,Ford Motor Company
2014-05-25,201421,2014-05-19,/m/02zs4,60,Ford Motor Company
2014-06-01,201422,2014-05-26,/m/02zs4,57,Ford Motor Company
2014-06-08,201423,2014-06-02,/m/02zs4,56,Ford Motor Company
2014-06-15,201424,2014-06-09,/m/02zs4,56,Ford Motor Company
2014-06-22,201425,2014-06-16,/m/02zs4,57,Ford Motor Company
2014-06-29,201426,2014-06-23,/m/02zs4,51,Ford Motor Company
2014-07-06,201427,2014-06-30,/m/02zs4,54,Ford Motor Company
2014-07-13,201428,2014-07-07,/m/02zs4,55,Ford Motor Company
2014-07-20,201429,2014-07-14,/m/02zs4,60,Ford Motor Company
2014-07-27,201430,2014-07-21,/m/02zs4,58,Ford Motor Company
2014-08-03,201431,2014-07-28,/m/02zs4,56,Ford Motor Company
2014-08-10,201432,2014-08-04,/m/02zs4,52,Ford Motor Company
2014-08-17,201433,2014-08-11,/m/02zs4,50,Ford Motor Company
2014-08-24,201434,2014-08-18,/m/02zs4,58,Ford Motor Company
2014-08-31,201435,2014-08-25,/m/02zs4,53,Ford Motor Company
2014-09-07,201436,2014-09-01,/m/02zs4,53,Ford Motor Company
2014-09-14,201437,2014-09-08,/m/02zs4,56,Ford Motor Company
2014-09-21,201438,2014-09-15,/m/02zs4,56,Ford Motor Company
2014-09-28,201439,2014-09-22,/m/02zs4,56,Ford Motor Company
2014-10-05,201440,2014-09-29,/m/02zs4,54,Ford Motor Company
2014-10-12,201441,2014-10-06,/m/02zs4,56,Ford Motor Company
2014-10-19,201442,2014-10-13,/m/02zs4,65,Ford Motor Company
2014-10-26,201443,2014-10-20,/m/02zs4,57,Ford Motor Company
2014-11-02,201444,2014-10-27,/m/02zs4,59,Ford Motor Company
2014-11-09,201445,2014-11-03,/m/02zs4,57,Ford Motor Company
2014-11-16,201446,2014-11-10,/m/02zs4,56,Ford Motor Company
2014-11-23,201447,2014-11-17,/m/02zs4,53,Ford Motor Company
2014-11-30,201448,2014-11-24,/m/02zs4,50,Ford Motor Company
2014-12-07,201449,2014-12-01,/m/02zs4,52,Ford Motor Company
2014-12-14,201450,2014-12-08,/m/02zs4,51,Ford Motor Company
2014-12-21,201451,2014-12-15,/m/02zs4,50,Ford Motor Company
2014-12-28,201452,2014-12-22,/m/02zs4,57,Ford Motor Company
2015-01-04,201501,2014-12-29,/m/02zs4,59,Ford Motor Company
2015-01-11,201502,2015-01-05,/m/02zs4,62,Ford Motor Company
2015-01-18,201503,2015-01-12,/m/02zs4,56,Ford Motor Company
2015-01-25,201504,2015-01-19,/m/02zs4,62,Ford Motor Company
2015-02-01,201505,2015-01-26,/m/02zs4,60,Ford Motor Company
2015-02-08,201506,2015-02-02,/m/02zs4,63,Ford Motor Company
2015-02-15,201507,2015-02-09,/m/02zs4,60,Ford Motor Company
2015-02-22,201508,2015-02-16,/m/02zs4,60,Ford Motor Company
2015-03-01,201509,2015-02-23,/m/02zs4,64,Ford Motor Company
2015-03-08,201510,2015-03-02,/m/02zs4,57,Ford Motor Company
2015-03-15,201511,2015-03-09,/m/02zs4,58,Ford Motor Company
2015-03-22,201512,2015-03-16,/m/02zs4,61,Ford Motor Company
2015-03-29,201513,2015-03-23,/m/02zs4,60,Ford Motor Company
2015-04-05,201514,2015-03-30,/m/02zs4,55,Ford Motor Company
2015-04-12,201515,2015-04-06,/m/02zs4,58,Ford Motor Company
2015-04-19,201516,2015-04-13,/m/02zs4,57,Ford Motor Company
2015-04-26,201517,2015-04-20,/m/02zs4,56,Ford Motor Company
2015-05-03,201518,2015-04-27,/m/02zs4,57,Ford Motor Company
2015-05-10,201519,2015-05-04,/m/02zs4,55,Ford Motor Company
2015-05-17,201520,2015-05-11,/m/02zs4,57,Ford Motor Company
2015-05-24,201521,2015-05-18,/m/02zs4,55,Ford Motor Company
2015-05-31,201522,2015-05-25,/m/02zs4,53,Ford Motor Company
2015-06-07,201523,2015-06-01,/m/02zs4,51,Ford Motor Company
2015-06-14,201524,2015-06-08,/m/02zs4,56,Ford Motor Company
2015-06-21,201525,2015-06-15,/m/02zs4,55,Ford Motor Company
2015-06-28,201526,2015-06-22,/m/02zs4,52,Ford Motor Company
2015-07-05,201527,2015-06-29,/m/02zs4,56,Ford Motor Company
2015-07-12,201528,2015-07-06,/m/02zs4,56,Ford Motor Company
2015-07-19,201529,2015-07-13,/m/02zs4,59,Ford Motor Company
2015-07-26,201530,2015-07-20,/m/02zs4,59,Ford Motor Company
2015-08-02,201531,2015-07-27,/m/02zs4,59,Ford Motor Company
2015-08-09,201532,2015-08-03,/m/02zs4,66,Ford Motor Company
2015-08-16,201533,2015-08-10,/m/02zs4,51,Ford Motor Company
2015-08-23,201534,2015-08-17,/m/02zs4,72,Ford Motor Company
2015-08-30,201535,2015-08-24,/m/02zs4,57,Ford Motor Company
2015-09-06,201536,2015-08-31,/m/02zs4,58,Ford Motor Company
2015-09-13,201537,2015-09-07,/m/02zs4,58,Ford Motor Company
2015-09-20,201538,2015-09-14,/m/02zs4,59,Ford Motor Company
2015-09-27,201539,2015-09-21,/m/02zs4,57,Ford Motor Company
2015-10-04,201540,2015-09-28,/m/02zs4,54,Ford Motor Company
2015-10-11,201541,2015-10-05,/m/02zs4,59,Ford Motor Company
2015-10-18,201542,2015-10-12,/m/02zs4,63,Ford Motor Company
2015-10-25,201543,2015-10-19,/m/02zs4,66,Ford Motor Company
2015-11-01,201544,2015-10-26,/m/02zs4,58,Ford Motor Company
2015-11-01,201544,2015-10-26,/m/0k8z,17,Apple
2015-11-08,201545,2015-11-02,/m/0k8z,18,Apple
2015-11-15,201546,2015-11-09,/m/0k8z,16,Apple
2015-11-22,201547,2015-11-16,/m/0k8z,17,Apple
2015-11-29,201548,2015-11-23,/m/0k8z,20,Apple
2015-12-06,201549,2015-11-30,/m/0k8z,19,Apple
2015-12-13,201550,2015-12-07,/m/0k8z,20,Apple
2015-12-20,201551,2015-12-14,/m/0k8z,24,Apple
2015-12-27,201552,2015-12-21,/m/0k8z,16,Apple
2016-01-03,201653,2017-01-02,/m/0k8z,21,Apple
2016-01-10,201601,2016-01-04,/m/0k8z,19,Apple
2016-01-17,201602,2016-01-11,/m/0k8z,18,Apple
2016-01-24,201603,2016-01-18,/m/0k8z,27,Apple
2016-01-31,201604,2016-01-25,/m/0k8z,19,Apple
2016-02-07,201605,2016-02-01,/m/0k8z,17,Apple
2016-02-14,201606,2016-02-08,/m/0k8z,19,Apple
2016-02-21,201607,2016-02-15,/m/0k8z,20,Apple
2016-02-28,201608,2016-02-22,/m/0k8z,18,Apple
2016-03-06,201609,2016-02-29,/m/0k8z,16,Apple
2016-03-13,201610,2016-03-07,/m/0k8z,17,Apple
2016-03-20,201611,2016-03-14,/m/0k8z,32,Apple
2016-03-27,201612,2016-03-21,/m/0k8z,17,Apple
2016-04-03,201613,2016-03-28,/m/0k8z,15,Apple
2016-04-10,201614,2016-04-04,/m/0k8z,14,Apple
2016-04-17,201615,2016-04-11,/m/0k8z,15,Apple
2016-04-24,201616,2016-04-18,/m/0k8z,29,Apple
2016-05-01,201617,2016-04-25,/m/0k8z,18,Apple
2016-05-08,201618,2016-05-02,/m/0k8z,17,Apple
2016-05-15,201619,2016-05-09,/m/0k8z,22,Apple
2016-05-22,201620,2016-05-16,/m/0k8z,17,Apple
2016-05-29,201621,2016-05-23,/m/0k8z,14,Apple
2016-06-05,201622,2016-05-30,/m/0k8z,14,Apple
2016-06-12,201623,2016-06-06,/m/0k8z,21,Apple
2016-06-19,201624,2016-06-13,/m/0k8z,16,Apple
2016-06-26,201625,2016-06-20,/m/0k8z,14,Apple
2016-07-03,201626,2016-06-27,/m/0k8z,12,Apple
2016-07-10,201627,2016-07-04,/m/0k8z,15,Apple
2016-07-17,201628,2016-07-11,/m/0k8z,15,Apple
2016-07-24,201629,2016-07-18,/m/0k8z,22,Apple
2016-07-31,201630,2016-07-25,/m/0k8z,15,Apple
2016-08-07,201631,2016-08-01,/m/0k8z,14,Apple
2016-08-14,201632,2016-08-08,/m/0k8z,13,Apple
2016-08-21,201633,2016-08-15,/m/0k8z,14,Apple
2016-08-28,201634,2016-08-22,/m/0k8z,20,Apple
2016-09-04,201635,2016-08-29,/m/0k8z,59,Apple
2016-09-11,201636,2016-09-05,/m/0k8z,24,Apple
2016-09-18,201637,2016-09-12,/m/0k8z,19,Apple
2016-09-25,201638,2016-09-19,/m/0k8z,19,Apple
2016-10-02,201639,2016-09-26,/m/0k8z,16,Apple
2016-10-09,201640,2016-10-03,/m/0k8z,19,Apple
2016-10-16,201641,2016-10-10,/m/0k8z,16,Apple
2016-10-23,201642,2016-10-17,/m/0k8z,29,Apple
2016-10-30,201643,2016-10-24,/m/0k8z,16,Apple
2016-11-06,201644,2016-10-31,/m/0k8z,22,Apple
2016-11-13,201645,2016-11-07,/m/0k8z,16,Apple
2016-11-20,201646,2016-11-14,/m/0k8z,15,Apple
2016-11-27,201647,2016-11-21,/m/0k8z,14,Apple
2016-12-04,201648,2016-11-28,/m/0k8z,16,Apple
2016-12-11,201649,2016-12-05,/m/0k8z,16,Apple
2016-12-18,201650,2016-12-12,/m/0k8z,16,Apple
2016-12-25,201651,2016-12-19,/m/0k8z,15,Apple
2017-01-01,201752,2017-12-25,/m/0k8z,16,Apple
2017-01-08,201701,2017-01-02,/m/0k8z,16,Apple
2017-01-15,201702,2017-01-09,/m/0k8z,15,Apple
2017-01-22,201703,2017-01-16,/m/0k8z,17,Apple
2017-01-29,201704,2017-01-23,/m/0k8z,25,Apple
2017-02-05,201705,2017-01-30,/m/0k8z,18,Apple
2017-02-12,201706,2017-02-06,/m/0k8z,20,Apple
2017-02-19,201707,2017-02-13,/m/0k8z,18,Apple
2017-02-26,201708,2017-02-20,/m/0k8z,19,Apple
2017-03-05,201709,2017-02-27,/m/0k8z,17,Apple
2017-03-12,201710,2017-03-06,/m/0k8z,16,Apple
2017-03-19,201711,2017-03-13,/m/0k8z,20,Apple
2017-03-26,201712,2017-03-20,/m/0k8z,17,Apple
2017-04-02,201713,2017-03-27,/m/0k8z,17,Apple
2017-04-09,201714,2017-04-03,/m/0k8z,15,Apple
2017-04-16,201715,2017-04-10,/m/0k8z,15,Apple
2017-04-23,201716,2017-04-17,/m/0k8z,16,Apple
2017-04-30,201717,2017-04-24,/m/0k8z,24,Apple
2017-05-07,201718,2017-05-01,/m/0k8z,22,Apple
2017-05-14,201719,2017-05-08,/m/0k8z,20,Apple
2017-05-21,201720,2017-05-15,/m/0k8z,17,Apple
2017-05-28,201721,2017-05-22,/m/0k8z,16,Apple
2017-06-04,201722,2017-05-29,/m/0k8z,29,Apple
2017-06-11,201723,2017-06-05,/m/0k8z,20,Apple
2017-06-18,201724,2017-06-12,/m/0k8z,17,Apple
2017-06-25,201725,2017-06-19,/m/0k8z,17,Apple
2017-07-02,201726,2017-06-26,/m/0k8z,16,Apple
2017-07-09,201727,2017-07-03,/m/0k8z,15,Apple
2017-07-16,201728,2017-07-10,/m/0k8z,16,Apple
2017-07-23,201729,2017-07-17,/m/0k8z,18,Apple
2017-07-30,201730,2017-07-24,/m/0k8z,26,Apple
2017-08-06,201731,2017-07-31,/m/0k8z,19,Apple
2017-08-13,201732,2017-08-07,/m/0k8z,18,Apple
2017-08-20,201733,2017-08-14,/m/0k8z,18,Apple
2017-08-27,201734,2017-08-21,/m/0k8z,20,Apple
2017-09-03,201735,2017-08-28,/m/0k8z,18,Apple
2017-09-10,201736,2017-09-04,/m/0k8z,74,Apple
2017-09-17,201737,2017-09-11,/m/0k8z,24,Apple
2017-09-24,201738,2017-09-18,/m/0k8z,22,Apple
2017-10-01,201739,2017-09-25,/m/0k8z,19,Apple
2017-10-08,201740,2017-10-02,/m/0k8z,17,Apple
2017-10-15,201741,2017-10-09,/m/0k8z,19,Apple
2017-10-22,201742,2017-10-16,/m/0k8z,21,Apple
2017-10-29,201743,2017-10-23,/m/0k8z,33,Apple
2017-11-05,201744,2017-10-30,/m/0k8z,24,Apple
2017-11-12,201745,2017-11-06,/m/0k8z,20,Apple
2017-11-19,201746,2017-11-13,/m/0k8z,19,Apple
2017-11-26,201747,2017-11-20,/m/0k8z,21,Apple
2017-12-03,201748,2017-11-27,/m/0k8z,20,Apple
2017-12-10,201749,2017-12-04,/m/0k8z,18,Apple
2017-12-17,201750,2017-12-11,/m/0k8z,20,Apple
2017-12-24,201751,2017-12-18,/m/0k8z,23,Apple
2017-12-31,201752,2017-12-25,/m/0k8z,21,Apple
2018-01-07,201801,2018-01-01,/m/0k8z,20,Apple
2018-01-14,201802,2018-01-08,/m/0k8z,21,Apple
2018-01-21,201803,2018-01-15,/m/0k8z,20,Apple
2018-01-28,201804,2018-01-22,/m/0k8z,30,Apple
2018-02-04,201805,2018-01-29,/m/0k8z,28,Apple
2018-02-11,201806,2018-02-05,/m/0k8z,21,Apple
2018-02-18,201807,2018-02-12,/m/0k8z,19,Apple
2018-02-25,201808,2018-02-19,/m/0k8z,21,Apple
2018-03-04,201809,2018-02-26,/m/0k8z,18,Apple
2018-03-11,201810,2018-03-05,/m/0k8z,18,Apple
2018-03-18,201811,2018-03-12,/m/0k8z,19,Apple
2018-03-25,201812,2018-03-19,/m/0k8z,23,Apple
2018-04-01,201813,2018-03-26,/m/0k8z,19,Apple
2018-04-08,201814,2018-04-02,/m/0k8z,18,Apple
2018-04-15,201815,2018-04-09,/m/0k8z,18,Apple
2018-04-22,201816,2018-04-16,/m/0k8z,19,Apple
2018-04-29,201817,2018-04-23,/m/0k8z,32,Apple
2018-05-06,201818,2018-04-30,/m/0k8z,22,Apple
2018-05-13,201819,2018-05-07,/m/0k8z,19,Apple
2018-05-20,201820,2018-05-14,/m/0k8z,17,Apple
2018-05-27,201821,2018-05-21,/m/0k8z,17,Apple
2018-06-03,201822,2018-05-28,/m/0k8z,28,Apple
2018-06-10,201823,2018-06-04,/m/0k8z,17,Apple
2018-06-17,201824,2018-06-11,/m/0k8z,16,Apple
2018-06-24,201825,2018-06-18,/m/0k8z,15,Apple
2018-07-01,201826,2018-06-25,/m/0k8z,13,Apple
2018-07-08,201827,2018-07-02,/m/0k8z,16,Apple
2018-07-15,201828,2018-07-09,/m/0k8z,16,Apple
2018-07-22,201829,2018-07-16,/m/0k8z,18,Apple
2018-07-29,201830,2018-07-23,/m/0k8z,46,Apple
2018-08-05,201831,2018-07-30,/m/0k8z,23,Apple
2018-08-12,201832,2018-08-06,/m/0k8z,21,Apple
2018-08-19,201833,2018-08-13,/m/0k8z,21,Apple
2018-08-26,201834,2018-08-20,/m/0k8z,25,Apple
2018-09-02,201835,2018-08-27,/m/0k8z,24,Apple
2018-09-09,201836,2018-09-03,/m/0k8z,59,Apple
2018-09-16,201837,2018-09-10,/m/0k8z,25,Apple
2018-09-23,201838,2018-09-17,/m/0k8z,22,Apple
2018-09-30,201839,2018-09-24,/m/0k8z,23,Apple
2018-10-07,201840,2018-10-01,/m/0k8z,24,Apple
2018-10-14,201841,2018-10-08,/m/0k8z,21,Apple
2018-10-21,201842,2018-10-15,/m/0k8z,22,Apple
2018-10-28,201843,2018-10-22,/m/0k8z,38,Apple
2018-11-04,201844,2018-10-29,/m/0k8z,26,Apple
2018-11-11,201845,2018-11-05,/m/0k8z,27,Apple
2018-11-18,201846,2018-11-12,/m/0k8z,28,Apple
2018-11-25,201847,2018-11-19,/m/0k8z,26,Apple
2018-12-02,201848,2018-11-26,/m/0k8z,25,Apple
2018-12-09,201849,2018-12-03,/m/0k8z,25,Apple
2018-12-16,201850,2018-12-10,/m/0k8z,24,Apple
2018-12-23,201851,2018-12-17,/m/0k8z,25,Apple
2018-12-30,201852,2018-12-24,/m/0k8z,47,Apple
2019-01-06,201901,2018-12-31,/m/0k8z,30,Apple
2019-01-13,201902,2019-01-07,/m/0k8z,24,Apple
2019-01-20,201903,2019-01-14,/m/0k8z,21,Apple
2019-01-27,201904,2019-01-21,/m/0k8z,30,Apple
2019-02-03,201905,2019-01-28,/m/0k8z,20,Apple
2019-02-10,201906,2019-02-04,/m/0k8z,18,Apple
2019-02-17,201907,2019-02-11,/m/0k8z,17,Apple
2019-02-24,201908,2019-02-18,/m/0k8z,17,Apple
2019-03-03,201909,2019-02-25,/m/0k8z,17,Apple
2019-03-10,201910,2019-03-04,/m/0k8z,20,Apple
2019-03-17,201911,2019-03-11,/m/0k8z,21,Apple
2019-03-24,201912,2019-03-18,/m/0k8z,28,Apple
2019-03-31,201913,2019-03-25,/m/0k8z,20,Apple
2019-04-07,201914,2019-04-01,/m/0k8z,21,Apple
2019-04-14,201915,2019-04-08,/m/0k8z,18,Apple
2019-04-21,201916,2019-04-15,/m/0k8z,20,Apple
2019-04-28,201917,2019-04-22,/m/0k8z,26,Apple
2019-05-05,201918,2019-04-29,/m/0k8z,20,Apple
2019-05-12,201919,2019-05-06,/m/0k8z,21,Apple
2019-05-19,201920,2019-05-13,/m/0k8z,20,Apple
2019-05-26,201921,2019-05-20,/m/0k8z,17,Apple
2019-06-02,201922,2019-05-27,/m/0k8z,26,Apple
2019-06-09,201923,2019-06-03,/m/0k8z,20,Apple
2019-06-16,201924,2019-06-10,/m/0k8z,18,Apple
2019-06-23,201925,2019-06-17,/m/0k8z,18,Apple
2019-06-30,201926,2019-06-24,/m/0k8z,17,Apple
2019-07-07,201927,2019-07-01,/m/0k8z,18,Apple
2019-07-14,201928,2019-07-08,/m/0k8z,16,Apple
2019-07-21,201929,2019-07-15,/m/0k8z,18,Apple
2019-07-28,201930,2019-07-22,/m/0k8z,25,Apple
2019-08-04,201931,2019-07-29,/m/0k8z,20,Apple
2019-08-11,201932,2019-08-05,/m/0k8z,20,Apple
2019-08-18,201933,2019-08-12,/m/0k8z,19,Apple
2019-08-25,201934,2019-08-19,/m/0k8z,18,Apple
2019-09-01,201935,2019-08-26,/m/0k8z,18,Apple
