date,YearWeek,iso_date,keyword,search_demand,Brand
04/12/2011,201148,28/11/2011,/m/05njw,72,Oracle Corporation
11/12/2011,201149,05/12/2011,/m/05njw,71,Oracle Corporation
18/12/2011,201150,12/12/2011,/m/05njw,67,Oracle Corporation
25/12/2011,201151,19/12/2011,/m/05njw,49,Oracle Corporation
01/01/2012,201252,24/12/2012,/m/05njw,58,Oracle Corporation
08/01/2012,201201,02/01/2012,/m/05njw,69,Oracle Corporation
15/01/2012,201202,09/01/2012,/m/05njw,69,Oracle Corporation
22/01/2012,201203,16/01/2012,/m/05njw,65,Oracle Corporation
29/01/2012,201204,23/01/2012,/m/05njw,71,Oracle Corporation
05/02/2012,201205,30/01/2012,/m/05njw,72,Oracle Corporation
12/02/2012,201206,06/02/2012,/m/05njw,74,Oracle Corporation
19/02/2012,201207,13/02/2012,/m/05njw,72,Oracle Corporation
26/02/2012,201208,20/02/2012,/m/05njw,73,Oracle Corporation
04/03/2012,201209,27/02/2012,/m/05njw,70,Oracle Corporation
11/03/2012,201210,05/03/2012,/m/05njw,73,Oracle Corporation
18/03/2012,201211,12/03/2012,/m/05njw,71,Oracle Corporation
25/03/2012,201212,19/03/2012,/m/05njw,73,Oracle Corporation
01/04/2012,201213,26/03/2012,/m/05njw,64,Oracle Corporation
08/04/2012,201214,02/04/2012,/m/05njw,68,Oracle Corporation
15/04/2012,201215,09/04/2012,/m/05njw,73,Oracle Corporation
22/04/2012,201216,16/04/2012,/m/05njw,71,Oracle Corporation
29/04/2012,201217,23/04/2012,/m/05njw,62,Oracle Corporation
06/05/2012,201218,30/04/2012,/m/05njw,71,Oracle Corporation
13/05/2012,201219,07/05/2012,/m/05njw,72,Oracle Corporation
20/05/2012,201220,14/05/2012,/m/05njw,72,Oracle Corporation
27/05/2012,201221,21/05/2012,/m/05njw,67,Oracle Corporation
03/06/2012,201222,28/05/2012,/m/05njw,68,Oracle Corporation
10/06/2012,201223,04/06/2012,/m/05njw,71,Oracle Corporation
17/06/2012,201224,11/06/2012,/m/05njw,75,Oracle Corporation
24/06/2012,201225,18/06/2012,/m/05njw,71,Oracle Corporation
01/07/2012,201226,25/06/2012,/m/05njw,68,Oracle Corporation
08/07/2012,201227,02/07/2012,/m/05njw,72,Oracle Corporation
15/07/2012,201228,09/07/2012,/m/05njw,73,Oracle Corporation
22/07/2012,201229,16/07/2012,/m/05njw,71,Oracle Corporation
29/07/2012,201230,23/07/2012,/m/05njw,68,Oracle Corporation
05/08/2012,201231,30/07/2012,/m/05njw,67,Oracle Corporation
12/08/2012,201232,06/08/2012,/m/05njw,64,Oracle Corporation
19/08/2012,201233,13/08/2012,/m/05njw,68,Oracle Corporation
26/08/2012,201234,20/08/2012,/m/05njw,71,Oracle Corporation
02/09/2012,201235,27/08/2012,/m/05njw,70,Oracle Corporation
09/09/2012,201236,03/09/2012,/m/05njw,72,Oracle Corporation
16/09/2012,201237,10/09/2012,/m/05njw,70,Oracle Corporation
23/09/2012,201238,17/09/2012,/m/05njw,72,Oracle Corporation
30/09/2012,201239,24/09/2012,/m/05njw,69,Oracle Corporation
07/10/2012,201240,01/10/2012,/m/05njw,68,Oracle Corporation
14/10/2012,201241,08/10/2012,/m/05njw,73,Oracle Corporation
21/10/2012,201242,15/10/2012,/m/05njw,68,Oracle Corporation
28/10/2012,201243,22/10/2012,/m/05njw,62,Oracle Corporation
04/11/2012,201244,29/10/2012,/m/05njw,64,Oracle Corporation
11/11/2012,201245,05/11/2012,/m/05njw,59,Oracle Corporation
18/11/2012,201246,12/11/2012,/m/05njw,60,Oracle Corporation
25/11/2012,201247,19/11/2012,/m/05njw,64,Oracle Corporation
02/12/2012,201248,26/11/2012,/m/05njw,63,Oracle Corporation
09/12/2012,201249,03/12/2012,/m/05njw,63,Oracle Corporation
16/12/2012,201250,10/12/2012,/m/05njw,61,Oracle Corporation
23/12/2012,201251,17/12/2012,/m/05njw,40,Oracle Corporation
30/12/2012,201252,24/12/2012,/m/05njw,41,Oracle Corporation
06/01/2013,201301,31/12/2012,/m/05njw,63,Oracle Corporation
13/01/2013,201302,07/01/2013,/m/05njw,67,Oracle Corporation
20/01/2013,201303,14/01/2013,/m/05njw,65,Oracle Corporation
27/01/2013,201304,21/01/2013,/m/05njw,65,Oracle Corporation
03/02/2013,201305,28/01/2013,/m/05njw,65,Oracle Corporation
10/02/2013,201306,04/02/2013,/m/05njw,62,Oracle Corporation
17/02/2013,201307,11/02/2013,/m/05njw,67,Oracle Corporation
24/02/2013,201308,18/02/2013,/m/05njw,65,Oracle Corporation
03/03/2013,201309,25/02/2013,/m/05njw,66,Oracle Corporation
10/03/2013,201310,04/03/2013,/m/05njw,65,Oracle Corporation
17/03/2013,201311,11/03/2013,/m/05njw,67,Oracle Corporation
24/03/2013,201312,18/03/2013,/m/05njw,60,Oracle Corporation
31/03/2013,201313,25/03/2013,/m/05njw,61,Oracle Corporation
07/04/2013,201314,01/04/2013,/m/05njw,63,Oracle Corporation
14/04/2013,201315,08/04/2013,/m/05njw,66,Oracle Corporation
21/04/2013,201316,15/04/2013,/m/05njw,66,Oracle Corporation
28/04/2013,201317,22/04/2013,/m/05njw,55,Oracle Corporation
05/05/2013,201318,29/04/2013,/m/05njw,61,Oracle Corporation
12/05/2013,201319,06/05/2013,/m/05njw,64,Oracle Corporation
19/05/2013,201320,13/05/2013,/m/05njw,61,Oracle Corporation
26/05/2013,201321,20/05/2013,/m/05njw,58,Oracle Corporation
02/06/2013,201322,27/05/2013,/m/05njw,62,Oracle Corporation
09/06/2013,201323,03/06/2013,/m/05njw,61,Oracle Corporation
16/06/2013,201324,10/06/2013,/m/05njw,64,Oracle Corporation
23/06/2013,201325,17/06/2013,/m/05njw,62,Oracle Corporation
30/06/2013,201326,24/06/2013,/m/05njw,58,Oracle Corporation
07/07/2013,201327,01/07/2013,/m/05njw,63,Oracle Corporation
14/07/2013,201328,08/07/2013,/m/05njw,61,Oracle Corporation
21/07/2013,201329,15/07/2013,/m/05njw,60,Oracle Corporation
28/07/2013,201330,22/07/2013,/m/05njw,59,Oracle Corporation
04/08/2013,201331,29/07/2013,/m/05njw,57,Oracle Corporation
11/08/2013,201332,05/08/2013,/m/05njw,56,Oracle Corporation
18/08/2013,201333,12/08/2013,/m/05njw,59,Oracle Corporation
25/08/2013,201334,19/08/2013,/m/05njw,59,Oracle Corporation
01/09/2013,201335,26/08/2013,/m/05njw,58,Oracle Corporation
08/09/2013,201336,02/09/2013,/m/05njw,62,Oracle Corporation
15/09/2013,201337,09/09/2013,/m/05njw,62,Oracle Corporation
22/09/2013,201338,16/09/2013,/m/05njw,70,Oracle Corporation
29/09/2013,201339,23/09/2013,/m/05njw,61,Oracle Corporation
06/10/2013,201340,30/09/2013,/m/05njw,62,Oracle Corporation
13/10/2013,201341,07/10/2013,/m/05njw,58,Oracle Corporation
20/10/2013,201342,14/10/2013,/m/05njw,64,Oracle Corporation
27/10/2013,201343,21/10/2013,/m/05njw,59,Oracle Corporation
03/11/2013,201344,28/10/2013,/m/05njw,58,Oracle Corporation
10/11/2013,201345,04/11/2013,/m/05njw,62,Oracle Corporation
17/11/2013,201346,11/11/2013,/m/05njw,61,Oracle Corporation
24/11/2013,201347,18/11/2013,/m/05njw,56,Oracle Corporation
01/12/2013,201348,25/11/2013,/m/05njw,59,Oracle Corporation
08/12/2013,201349,02/12/2013,/m/05njw,58,Oracle Corporation
15/12/2013,201350,09/12/2013,/m/05njw,56,Oracle Corporation
22/12/2013,201351,16/12/2013,/m/05njw,39,Oracle Corporation
29/12/2013,201352,23/12/2013,/m/05njw,34,Oracle Corporation
05/01/2014,201401,30/12/2013,/m/05njw,55,Oracle Corporation
12/01/2014,201402,06/01/2014,/m/05njw,57,Oracle Corporation
19/01/2014,201403,13/01/2014,/m/05njw,59,Oracle Corporation
26/01/2014,201404,20/01/2014,/m/05njw,58,Oracle Corporation
02/02/2014,201405,27/01/2014,/m/05njw,58,Oracle Corporation
09/02/2014,201406,03/02/2014,/m/05njw,59,Oracle Corporation
16/02/2014,201407,10/02/2014,/m/05njw,60,Oracle Corporation
23/02/2014,201408,17/02/2014,/m/05njw,61,Oracle Corporation
02/03/2014,201409,24/02/2014,/m/05njw,58,Oracle Corporation
09/03/2014,201410,03/03/2014,/m/05njw,59,Oracle Corporation
16/03/2014,201411,10/03/2014,/m/05njw,58,Oracle Corporation
23/03/2014,201412,17/03/2014,/m/05njw,58,Oracle Corporation
30/03/2014,201413,24/03/2014,/m/05njw,59,Oracle Corporation
06/04/2014,201414,31/03/2014,/m/05njw,58,Oracle Corporation
13/04/2014,201415,07/04/2014,/m/05njw,56,Oracle Corporation
20/04/2014,201416,14/04/2014,/m/05njw,58,Oracle Corporation
27/04/2014,201417,21/04/2014,/m/05njw,52,Oracle Corporation
04/05/2014,201418,28/04/2014,/m/05njw,54,Oracle Corporation
11/05/2014,201419,05/05/2014,/m/05njw,58,Oracle Corporation
18/05/2014,201420,12/05/2014,/m/05njw,59,Oracle Corporation
25/05/2014,201421,19/05/2014,/m/05njw,54,Oracle Corporation
01/06/2014,201422,26/05/2014,/m/05njw,58,Oracle Corporation
08/06/2014,201423,02/06/2014,/m/05njw,56,Oracle Corporation
15/06/2014,201424,09/06/2014,/m/05njw,56,Oracle Corporation
22/06/2014,201425,16/06/2014,/m/05njw,59,Oracle Corporation
29/06/2014,201426,23/06/2014,/m/05njw,54,Oracle Corporation
06/07/2014,201427,30/06/2014,/m/05njw,57,Oracle Corporation
13/07/2014,201428,07/07/2014,/m/05njw,58,Oracle Corporation
20/07/2014,201429,14/07/2014,/m/05njw,59,Oracle Corporation
27/07/2014,201430,21/07/2014,/m/05njw,54,Oracle Corporation
03/08/2014,201431,28/07/2014,/m/05njw,57,Oracle Corporation
10/08/2014,201432,04/08/2014,/m/05njw,52,Oracle Corporation
17/08/2014,201433,11/08/2014,/m/05njw,56,Oracle Corporation
24/08/2014,201434,18/08/2014,/m/05njw,55,Oracle Corporation
31/08/2014,201435,25/08/2014,/m/05njw,55,Oracle Corporation
07/09/2014,201436,01/09/2014,/m/05njw,57,Oracle Corporation
14/09/2014,201437,08/09/2014,/m/05njw,61,Oracle Corporation
21/09/2014,201438,15/09/2014,/m/05njw,58,Oracle Corporation
28/09/2014,201439,22/09/2014,/m/05njw,57,Oracle Corporation
05/10/2014,201440,29/09/2014,/m/05njw,57,Oracle Corporation
12/10/2014,201441,06/10/2014,/m/05njw,57,Oracle Corporation
19/10/2014,201442,13/10/2014,/m/05njw,55,Oracle Corporation
26/10/2014,201443,20/10/2014,/m/05njw,56,Oracle Corporation
02/11/2014,201444,27/10/2014,/m/05njw,55,Oracle Corporation
09/11/2014,201445,03/11/2014,/m/05njw,57,Oracle Corporation
16/11/2014,201446,10/11/2014,/m/05njw,60,Oracle Corporation
23/11/2014,201447,17/11/2014,/m/05njw,53,Oracle Corporation
30/11/2014,201448,24/11/2014,/m/05njw,55,Oracle Corporation
07/12/2014,201449,01/12/2014,/m/05njw,55,Oracle Corporation
14/12/2014,201450,08/12/2014,/m/05njw,54,Oracle Corporation
21/12/2014,201451,15/12/2014,/m/05njw,37,Oracle Corporation
28/12/2014,201452,22/12/2014,/m/05njw,30,Oracle Corporation
03/01/2010,201053,03/01/2011,/m/07gyp7,61,McDonald's
14/11/2010,201045,08/11/2010,/m/07gyp7,78,McDonald's
21/11/2010,201046,15/11/2010,/m/07gyp7,66,McDonald's
28/11/2010,201047,22/11/2010,/m/07gyp7,66,McDonald's
05/12/2010,201048,29/11/2010,/m/07gyp7,69,McDonald's
12/12/2010,201049,06/12/2010,/m/07gyp7,65,McDonald's
19/12/2010,201050,13/12/2010,/m/07gyp7,71,McDonald's
26/12/2010,201051,20/12/2010,/m/07gyp7,73,McDonald's
02/01/2011,201152,26/12/2011,/m/07gyp7,74,McDonald's
09/01/2011,201101,03/01/2011,/m/07gyp7,69,McDonald's
16/01/2011,201102,10/01/2011,/m/07gyp7,67,McDonald's
23/01/2011,201103,17/01/2011,/m/07gyp7,69,McDonald's
30/01/2011,201104,24/01/2011,/m/07gyp7,70,McDonald's
06/02/2011,201105,31/01/2011,/m/07gyp7,71,McDonald's
13/02/2011,201106,07/02/2011,/m/07gyp7,64,McDonald's
20/02/2011,201107,14/02/2011,/m/07gyp7,69,McDonald's
27/02/2011,201108,21/02/2011,/m/07gyp7,69,McDonald's
06/03/2011,201109,28/02/2011,/m/07gyp7,72,McDonald's
13/03/2011,201110,07/03/2011,/m/07gyp7,69,McDonald's
20/03/2011,201111,14/03/2011,/m/07gyp7,74,McDonald's
27/03/2011,201112,21/03/2011,/m/07gyp7,79,McDonald's
03/04/2011,201113,28/03/2011,/m/07gyp7,81,McDonald's
10/04/2011,201114,04/04/2011,/m/07gyp7,82,McDonald's
17/04/2011,201115,11/04/2011,/m/07gyp7,100,McDonald's
24/04/2011,201116,18/04/2011,/m/07gyp7,83,McDonald's
01/05/2011,201117,25/04/2011,/m/07gyp7,77,McDonald's
08/05/2011,201118,02/05/2011,/m/07gyp7,76,McDonald's
15/05/2011,201119,09/05/2011,/m/07gyp7,76,McDonald's
22/05/2011,201120,16/05/2011,/m/07gyp7,74,McDonald's
29/05/2011,201121,23/05/2011,/m/07gyp7,76,McDonald's
05/06/2011,201122,30/05/2011,/m/07gyp7,74,McDonald's
12/06/2011,201123,06/06/2011,/m/07gyp7,76,McDonald's
19/06/2011,201124,13/06/2011,/m/07gyp7,79,McDonald's
26/06/2011,201125,20/06/2011,/m/07gyp7,76,McDonald's
03/07/2011,201126,27/06/2011,/m/07gyp7,76,McDonald's
10/07/2011,201127,04/07/2011,/m/07gyp7,79,McDonald's
17/07/2011,201128,11/07/2011,/m/07gyp7,80,McDonald's
24/07/2011,201129,18/07/2011,/m/07gyp7,79,McDonald's
31/07/2011,201130,25/07/2011,/m/07gyp7,78,McDonald's
07/08/2011,201131,01/08/2011,/m/07gyp7,77,McDonald's
14/08/2011,201132,08/08/2011,/m/07gyp7,76,McDonald's
21/08/2011,201133,15/08/2011,/m/07gyp7,73,McDonald's
28/08/2011,201134,22/08/2011,/m/07gyp7,74,McDonald's
04/09/2011,201135,29/08/2011,/m/07gyp7,79,McDonald's
11/09/2011,201136,05/09/2011,/m/07gyp7,77,McDonald's
18/09/2011,201137,12/09/2011,/m/07gyp7,73,McDonald's
25/09/2011,201138,19/09/2011,/m/07gyp7,83,McDonald's
02/10/2011,201139,26/09/2011,/m/07gyp7,89,McDonald's
09/10/2011,201140,03/10/2011,/m/07gyp7,88,McDonald's
16/10/2011,201141,10/10/2011,/m/07gyp7,98,McDonald's
23/10/2011,201142,17/10/2011,/m/07gyp7,99,McDonald's
30/10/2011,201143,24/10/2011,/m/07gyp7,94,McDonald's
06/11/2011,201144,31/10/2011,/m/07gyp7,89,McDonald's
13/11/2011,201145,07/11/2011,/m/07gyp7,86,McDonald's
20/11/2011,201146,14/11/2011,/m/07gyp7,76,McDonald's
27/11/2011,201147,21/11/2011,/m/07gyp7,78,McDonald's
04/12/2011,201148,28/11/2011,/m/07gyp7,86,McDonald's
11/12/2011,201149,05/12/2011,/m/07gyp7,85,McDonald's
18/12/2011,201150,12/12/2011,/m/07gyp7,83,McDonald's
25/12/2011,201151,19/12/2011,/m/07gyp7,99,McDonald's
01/01/2012,201252,24/12/2012,/m/07gyp7,100,McDonald's
08/01/2012,201201,02/01/2012,/m/07gyp7,95,McDonald's
15/01/2012,201202,09/01/2012,/m/07gyp7,92,McDonald's
22/01/2012,201203,16/01/2012,/m/07gyp7,93,McDonald's
29/01/2012,201204,23/01/2012,/m/07gyp7,92,McDonald's
05/02/2012,201205,30/01/2012,/m/07gyp7,76,McDonald's
12/02/2012,201206,06/02/2012,/m/07gyp7,70,McDonald's
19/02/2012,201207,13/02/2012,/m/07gyp7,77,McDonald's
26/02/2012,201208,20/02/2012,/m/07gyp7,74,McDonald's
04/03/2012,201209,27/02/2012,/m/07gyp7,76,McDonald's
11/03/2012,201210,05/03/2012,/m/07gyp7,73,McDonald's
18/03/2012,201211,12/03/2012,/m/07gyp7,91,McDonald's
25/03/2012,201212,19/03/2012,/m/07gyp7,85,McDonald's
01/04/2012,201213,26/03/2012,/m/07gyp7,90,McDonald's
08/04/2012,201214,02/04/2012,/m/07gyp7,88,McDonald's
15/04/2012,201215,09/04/2012,/m/07gyp7,89,McDonald's
22/04/2012,201216,16/04/2012,/m/07gyp7,81,McDonald's
29/04/2012,201217,23/04/2012,/m/07gyp7,83,McDonald's
06/05/2012,201218,30/04/2012,/m/07gyp7,79,McDonald's
13/05/2012,201219,07/05/2012,/m/07gyp7,79,McDonald's
20/05/2012,201220,14/05/2012,/m/07gyp7,77,McDonald's
27/05/2012,201221,21/05/2012,/m/07gyp7,78,McDonald's
03/06/2012,201222,28/05/2012,/m/07gyp7,84,McDonald's
10/06/2012,201223,04/06/2012,/m/07gyp7,90,McDonald's
17/06/2012,201224,11/06/2012,/m/07gyp7,86,McDonald's
24/06/2012,201225,18/06/2012,/m/07gyp7,85,McDonald's
01/07/2012,201226,25/06/2012,/m/07gyp7,84,McDonald's
08/07/2012,201227,02/07/2012,/m/07gyp7,83,McDonald's
15/07/2012,201228,09/07/2012,/m/07gyp7,82,McDonald's
22/07/2012,201229,16/07/2012,/m/07gyp7,81,McDonald's
29/07/2012,201230,23/07/2012,/m/07gyp7,88,McDonald's
05/08/2012,201231,30/07/2012,/m/07gyp7,87,McDonald's
12/08/2012,201232,06/08/2012,/m/07gyp7,82,McDonald's
19/08/2012,201233,13/08/2012,/m/07gyp7,81,McDonald's
26/08/2012,201234,20/08/2012,/m/07gyp7,78,McDonald's
02/09/2012,201235,27/08/2012,/m/07gyp7,76,McDonald's
09/09/2012,201236,03/09/2012,/m/07gyp7,75,McDonald's
16/09/2012,201237,10/09/2012,/m/07gyp7,75,McDonald's
23/09/2012,201238,17/09/2012,/m/07gyp7,82,McDonald's
30/09/2012,201239,24/09/2012,/m/07gyp7,84,McDonald's
07/10/2012,201240,01/10/2012,/m/07gyp7,83,McDonald's
14/10/2012,201241,08/10/2012,/m/07gyp7,85,McDonald's
21/10/2012,201242,15/10/2012,/m/07gyp7,83,McDonald's
28/10/2012,201243,22/10/2012,/m/07gyp7,82,McDonald's
04/11/2012,201244,29/10/2012,/m/07gyp7,80,McDonald's
11/11/2012,201245,05/11/2012,/m/07gyp7,75,McDonald's
18/11/2012,201246,12/11/2012,/m/07gyp7,74,McDonald's
25/11/2012,201247,19/11/2012,/m/07gyp7,71,McDonald's
02/12/2012,201248,26/11/2012,/m/07gyp7,72,McDonald's
09/12/2012,201249,03/12/2012,/m/07gyp7,71,McDonald's
16/12/2012,201250,10/12/2012,/m/07gyp7,67,McDonald's
23/12/2012,201251,17/12/2012,/m/07gyp7,83,McDonald's
30/12/2012,201252,24/12/2012,/m/07gyp7,89,McDonald's
06/01/2013,201301,31/12/2012,/m/07gyp7,81,McDonald's
13/01/2013,201302,07/01/2013,/m/07gyp7,75,McDonald's
20/01/2013,201303,14/01/2013,/m/07gyp7,74,McDonald's
27/01/2013,201304,21/01/2013,/m/07gyp7,76,McDonald's
03/02/2013,201305,28/01/2013,/m/07gyp7,76,McDonald's
10/02/2013,201306,04/02/2013,/m/07gyp7,79,McDonald's
17/02/2013,201307,11/02/2013,/m/07gyp7,77,McDonald's
24/02/2013,201308,18/02/2013,/m/07gyp7,76,McDonald's
03/03/2013,201309,25/02/2013,/m/07gyp7,77,McDonald's
10/03/2013,201310,04/03/2013,/m/07gyp7,77,McDonald's
17/03/2013,201311,11/03/2013,/m/07gyp7,80,McDonald's
24/03/2013,201312,18/03/2013,/m/07gyp7,84,McDonald's
31/03/2013,201313,25/03/2013,/m/07gyp7,88,McDonald's
07/04/2013,201314,01/04/2013,/m/07gyp7,86,McDonald's
14/04/2013,201315,08/04/2013,/m/07gyp7,82,McDonald's
21/04/2013,201316,15/04/2013,/m/07gyp7,81,McDonald's
28/04/2013,201317,22/04/2013,/m/07gyp7,85,McDonald's
05/05/2013,201318,29/04/2013,/m/07gyp7,83,McDonald's
12/05/2013,201319,06/05/2013,/m/07gyp7,77,McDonald's
19/05/2013,201320,13/05/2013,/m/07gyp7,79,McDonald's
26/05/2013,201321,20/05/2013,/m/07gyp7,80,McDonald's
02/06/2013,201322,27/05/2013,/m/07gyp7,83,McDonald's
09/06/2013,201323,03/06/2013,/m/07gyp7,82,McDonald's
16/06/2013,201324,10/06/2013,/m/07gyp7,88,McDonald's
23/06/2013,201325,17/06/2013,/m/07gyp7,89,McDonald's
30/06/2013,201326,24/06/2013,/m/07gyp7,84,McDonald's
07/07/2013,201327,01/07/2013,/m/07gyp7,85,McDonald's
14/07/2013,201328,08/07/2013,/m/07gyp7,94,McDonald's
21/07/2013,201329,15/07/2013,/m/07gyp7,97,McDonald's
28/07/2013,201330,22/07/2013,/m/07gyp7,98,McDonald's
04/08/2013,201331,29/07/2013,/m/07gyp7,99,McDonald's
11/08/2013,201332,05/08/2013,/m/07gyp7,88,McDonald's
18/08/2013,201333,12/08/2013,/m/07gyp7,79,McDonald's
25/08/2013,201334,19/08/2013,/m/07gyp7,81,McDonald's
01/09/2013,201335,26/08/2013,/m/07gyp7,79,McDonald's
08/09/2013,201336,02/09/2013,/m/07gyp7,80,McDonald's
15/09/2013,201337,09/09/2013,/m/07gyp7,79,McDonald's
22/09/2013,201338,16/09/2013,/m/07gyp7,79,McDonald's
29/09/2013,201339,23/09/2013,/m/07gyp7,79,McDonald's
06/10/2013,201340,30/09/2013,/m/07gyp7,77,McDonald's
13/10/2013,201341,07/10/2013,/m/07gyp7,79,McDonald's
20/10/2013,201342,14/10/2013,/m/07gyp7,81,McDonald's
27/10/2013,201343,21/10/2013,/m/07gyp7,80,McDonald's
03/11/2013,201344,28/10/2013,/m/07gyp7,76,McDonald's
10/11/2013,201345,04/11/2013,/m/07gyp7,79,McDonald's
17/11/2013,201346,11/11/2013,/m/07gyp7,76,McDonald's
24/11/2013,201347,18/11/2013,/m/07gyp7,78,McDonald's
01/12/2013,201348,25/11/2013,/m/07gyp7,75,McDonald's
08/12/2013,201349,02/12/2013,/m/07gyp7,72,McDonald's
15/12/2013,201350,09/12/2013,/m/07gyp7,70,McDonald's
22/12/2013,201351,16/12/2013,/m/07gyp7,91,McDonald's
29/12/2013,201352,23/12/2013,/m/07gyp7,90,McDonald's
05/01/2014,201401,30/12/2013,/m/07gyp7,81,McDonald's
12/01/2014,201402,06/01/2014,/m/07gyp7,77,McDonald's
19/01/2014,201403,13/01/2014,/m/07gyp7,74,McDonald's
26/01/2014,201404,20/01/2014,/m/07gyp7,80,McDonald's
02/02/2014,201405,27/01/2014,/m/07gyp7,80,McDonald's
09/02/2014,201406,03/02/2014,/m/07gyp7,77,McDonald's
16/02/2014,201407,10/02/2014,/m/07gyp7,77,McDonald's
23/02/2014,201408,17/02/2014,/m/07gyp7,80,McDonald's
02/03/2014,201409,24/02/2014,/m/07gyp7,79,McDonald's
09/03/2014,201410,03/03/2014,/m/07gyp7,78,McDonald's
16/03/2014,201411,10/03/2014,/m/07gyp7,81,McDonald's
23/03/2014,201412,17/03/2014,/m/07gyp7,85,McDonald's
30/03/2014,201413,24/03/2014,/m/07gyp7,87,McDonald's
06/04/2014,201414,31/03/2014,/m/07gyp7,88,McDonald's
13/04/2014,201415,07/04/2014,/m/07gyp7,89,McDonald's
20/04/2014,201416,14/04/2014,/m/07gyp7,90,McDonald's
27/04/2014,201417,21/04/2014,/m/07gyp7,86,McDonald's
04/05/2014,201418,28/04/2014,/m/07gyp7,79,McDonald's
11/05/2014,201419,05/05/2014,/m/07gyp7,78,McDonald's
18/05/2014,201420,12/05/2014,/m/07gyp7,80,McDonald's
25/05/2014,201421,19/05/2014,/m/07gyp7,81,McDonald's
01/06/2014,201422,26/05/2014,/m/07gyp7,81,McDonald's
08/06/2014,201423,02/06/2014,/m/07gyp7,84,McDonald's
15/06/2014,201424,09/06/2014,/m/07gyp7,86,McDonald's
22/06/2014,201425,16/06/2014,/m/07gyp7,85,McDonald's
29/06/2014,201426,23/06/2014,/m/07gyp7,82,McDonald's
06/07/2014,201427,30/06/2014,/m/07gyp7,81,McDonald's
13/07/2014,201428,07/07/2014,/m/07gyp7,83,McDonald's
20/07/2014,201429,14/07/2014,/m/07gyp7,85,McDonald's
27/07/2014,201430,21/07/2014,/m/07gyp7,84,McDonald's
03/08/2014,201431,28/07/2014,/m/07gyp7,83,McDonald's
10/08/2014,201432,04/08/2014,/m/07gyp7,79,McDonald's
17/08/2014,201433,11/08/2014,/m/07gyp7,82,McDonald's
24/08/2014,201434,18/08/2014,/m/07gyp7,79,McDonald's
31/08/2014,201435,25/08/2014,/m/07gyp7,76,McDonald's
07/09/2014,201436,01/09/2014,/m/07gyp7,76,McDonald's
14/09/2014,201437,08/09/2014,/m/07gyp7,79,McDonald's
21/09/2014,201438,15/09/2014,/m/07gyp7,76,McDonald's
28/09/2014,201439,22/09/2014,/m/07gyp7,85,McDonald's
05/10/2014,201440,29/09/2014,/m/07gyp7,85,McDonald's
12/10/2014,201441,06/10/2014,/m/07gyp7,83,McDonald's
19/10/2014,201442,13/10/2014,/m/07gyp7,87,McDonald's
26/10/2014,201443,20/10/2014,/m/07gyp7,83,McDonald's
02/11/2014,201444,27/10/2014,/m/07gyp7,79,McDonald's
09/11/2014,201445,03/11/2014,/m/07gyp7,79,McDonald's
16/11/2014,201446,10/11/2014,/m/07gyp7,76,McDonald's
23/11/2014,201447,17/11/2014,/m/07gyp7,77,McDonald's
30/11/2014,201448,24/11/2014,/m/07gyp7,75,McDonald's
07/12/2014,201449,01/12/2014,/m/07gyp7,76,McDonald's
14/12/2014,201450,08/12/2014,/m/07gyp7,74,McDonald's
21/12/2014,201451,15/12/2014,/m/07gyp7,97,McDonald's
28/12/2014,201452,22/12/2014,/m/07gyp7,94,McDonald's
03/01/2010,201053,03/01/2011,/m/0841v,31,Walmart
14/11/2010,201045,08/11/2010,/m/0841v,44,Walmart
21/11/2010,201046,15/11/2010,/m/0841v,75,Walmart
28/11/2010,201047,22/11/2010,/m/0841v,53,Walmart
05/12/2010,201048,29/11/2010,/m/0841v,51,Walmart
12/12/2010,201049,06/12/2010,/m/0841v,53,Walmart
19/12/2010,201050,13/12/2010,/m/0841v,61,Walmart
26/12/2010,201051,20/12/2010,/m/0841v,47,Walmart
02/01/2011,201152,26/12/2011,/m/0841v,36,Walmart
09/01/2011,201101,03/01/2011,/m/0841v,33,Walmart
16/01/2011,201102,10/01/2011,/m/0841v,32,Walmart
23/01/2011,201103,17/01/2011,/m/0841v,32,Walmart
30/01/2011,201104,24/01/2011,/m/0841v,33,Walmart
06/02/2011,201105,31/01/2011,/m/0841v,32,Walmart
13/02/2011,201106,07/02/2011,/m/0841v,31,Walmart
20/02/2011,201107,14/02/2011,/m/0841v,31,Walmart
27/02/2011,201108,21/02/2011,/m/0841v,30,Walmart
06/03/2011,201109,28/02/2011,/m/0841v,29,Walmart
13/03/2011,201110,07/03/2011,/m/0841v,28,Walmart
20/03/2011,201111,14/03/2011,/m/0841v,30,Walmart
27/03/2011,201112,21/03/2011,/m/0841v,30,Walmart
03/04/2011,201113,28/03/2011,/m/0841v,30,Walmart
10/04/2011,201114,04/04/2011,/m/0841v,30,Walmart
17/04/2011,201115,11/04/2011,/m/0841v,32,Walmart
24/04/2011,201116,18/04/2011,/m/0841v,32,Walmart
01/05/2011,201117,25/04/2011,/m/0841v,31,Walmart
08/05/2011,201118,02/05/2011,/m/0841v,30,Walmart
15/05/2011,201119,09/05/2011,/m/0841v,31,Walmart
22/05/2011,201120,16/05/2011,/m/0841v,33,Walmart
29/05/2011,201121,23/05/2011,/m/0841v,35,Walmart
05/06/2011,201122,30/05/2011,/m/0841v,33,Walmart
